benchmark,config,status,solved,sat,unsat,noproperty,best,time_cpu,memory
hardware-verification-bv/btor2c-lazyMod.brp2.3.prop3-func-interl.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.3,2304.4
hardware-verification-bv/btor2c-lazyMod.brp2.3.prop3-func-interl.yml,uautomizer_default,to,0,0,0,0,0,900.2,1799.7
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop1-back-serstep.yml,cbmc_default,ok,2,2,0,0,1,789.9,4320.3
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop1-back-serstep.yml,esbmc_default,to,0,0,0,0,0,900.9,2248.4
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop1-back-serstep.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.2,2732.8
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop1-back-serstep.yml,uautomizer_default,to,0,0,0,0,0,901.3,1833.5
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop1-func-interl.yml,cbmc_default,ok,2,2,0,0,1,344.5,4207.0
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop1-func-interl.yml,esbmc_default,to,0,0,0,0,0,900.9,1616.3
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop1-func-interl.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.6,3128.2
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop1-func-interl.yml,uautomizer_default,to,0,0,0,0,0,901.1,1680.9
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop2-back-serstep.yml,cbmc_default,ee,0,0,0,0,0,876.1,6230.0
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop2-back-serstep.yml,esbmc_default,to,0,0,0,0,0,901.0,2248.2
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop2-back-serstep.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.8,2652.5
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop2-back-serstep.yml,uautomizer_default,to,0,0,0,0,0,901.2,1814.5
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop2-func-interl.yml,cbmc_default,ee,0,0,0,0,0,876.2,4912.9
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop2-func-interl.yml,esbmc_default,to,0,0,0,0,0,900.9,1616.1
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop2-func-interl.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.1,3436.3
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop2-func-interl.yml,uautomizer_default,to,0,0,0,0,0,900.2,1411.5
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop3-back-serstep.yml,cbmc_default,ee,0,0,0,0,0,876.0,3080.4
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop3-back-serstep.yml,esbmc_default,to,0,0,0,0,0,901.0,2258.0
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop3-back-serstep.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.6,2006.6
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop3-back-serstep.yml,uautomizer_default,to,0,0,0,0,0,901.1,1672.3
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop3-func-interl.yml,cbmc_default,ee,0,0,0,0,0,875.9,2477.3
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop3-func-interl.yml,esbmc_default,to,0,0,0,0,0,900.9,1624.8
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop3-func-interl.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.0,3610.0
hardware-verification-bv/btor2c-lazyMod.brp2.4.prop3-func-interl.yml,uautomizer_default,to,0,0,0,0,0,901.1,1730.7
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop1-back-serstep.yml,cbmc_default,ok,2,2,0,0,1,722.3,4121.0
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop1-back-serstep.yml,esbmc_default,to,0,0,0,0,0,900.9,2247.0
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop1-back-serstep.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.5,1717.4
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop1-back-serstep.yml,uautomizer_default,to,0,0,0,0,0,900.9,1827.7
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop1-func-interl.yml,cbmc_default,ok,2,2,0,0,1,458.8,4550.7
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop1-func-interl.yml,esbmc_default,to,0,0,0,0,0,900.9,1614.7
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop1-func-interl.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.2,2705.4
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop1-func-interl.yml,uautomizer_default,to,0,0,0,0,0,900.8,1558.3
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop2-back-serstep.yml,cbmc_default,ee,0,0,0,0,0,876.2,5815.5
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop2-back-serstep.yml,esbmc_default,to,0,0,0,0,0,901.0,2247.0
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop2-back-serstep.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.5,1796.4
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop2-back-serstep.yml,uautomizer_default,to,0,0,0,0,0,900.8,1972.9
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop2-func-interl.yml,cbmc_default,ee,0,0,0,0,0,876.0,4930.2
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop2-func-interl.yml,esbmc_default,to,0,0,0,0,0,900.9,1607.9
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop2-func-interl.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.4,2969.1
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop2-func-interl.yml,uautomizer_default,to,0,0,0,0,0,901.1,1843.7
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop3-back-serstep.yml,cbmc_default,ee,0,0,0,0,0,876.1,3090.2
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop3-back-serstep.yml,esbmc_default,to,0,0,0,0,0,901.0,2256.6
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop3-back-serstep.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.3,2624.7
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop3-back-serstep.yml,uautomizer_default,to,0,0,0,0,0,900.9,937.3
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop3-func-interl.yml,cbmc_default,ee,0,0,0,0,0,875.9,2463.9
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop3-func-interl.yml,esbmc_default,to,0,0,0,0,0,900.9,1623.6
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop3-func-interl.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.4,2405.9
hardware-verification-bv/btor2c-lazyMod.brp2.5.prop3-func-interl.yml,uautomizer_default,to,0,0,0,0,0,900.7,1817.9
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop1-back-serstep.yml,cbmc_default,ee,0,0,0,0,0,876.0,3087.4
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop1-back-serstep.yml,esbmc_default,to,0,0,0,0,0,901.0,2248.2
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop1-back-serstep.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.8,2397.1
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop1-back-serstep.yml,uautomizer_default,to,0,0,0,0,0,901.0,2113.6
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop1-func-interl.yml,cbmc_default,ok,2,2,0,0,1,614.0,5232.8
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop1-func-interl.yml,esbmc_default,to,0,0,0,0,0,900.9,1616.0
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop1-func-interl.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.7,2724.8
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop1-func-interl.yml,uautomizer_default,to,0,0,0,0,0,900.3,1992.1
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop2-back-serstep.yml,cbmc_default,ee,0,0,0,0,0,876.2,6230.1
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop2-back-serstep.yml,esbmc_default,to,0,0,0,0,0,901.0,2248.3
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop2-back-serstep.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.2,2386.8
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop2-back-serstep.yml,uautomizer_default,to,0,0,0,0,0,900.7,1941.0
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop2-func-interl.yml,cbmc_default,ee,0,0,0,0,0,875.7,4887.0
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop2-func-interl.yml,esbmc_default,to,0,0,0,0,0,900.9,1609.4
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop2-func-interl.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.9,3615.4
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop2-func-interl.yml,uautomizer_default,to,0,0,0,0,0,900.3,983.9
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop3-back-serstep.yml,cbmc_default,ee,0,0,0,0,0,875.8,3111.5
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop3-back-serstep.yml,esbmc_default,to,0,0,0,0,0,901.0,2257.8
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop3-back-serstep.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.2,2484.6
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop3-back-serstep.yml,uautomizer_default,to,0,0,0,0,0,900.5,1985.8
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop3-func-interl.yml,cbmc_default,ee,0,0,0,0,0,875.5,2440.5
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop3-func-interl.yml,esbmc_default,to,0,0,0,0,0,900.9,1625.0
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop3-func-interl.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.1,3837.9
hardware-verification-bv/btor2c-lazyMod.brp2.6.prop3-func-interl.yml,uautomizer_default,to,0,0,0,0,0,900.6,2101.1
hardware-verification-bv/btor2c-lazyMod.bug-1.yml,cbmc_default,mo,0,0,0,0,0,465.8,15000.0
hardware-verification-bv/btor2c-lazyMod.bug-1.yml,esbmc_default,ok,1,0,1,0,1,0.3,37.0
hardware-verification-bv/btor2c-lazyMod.bug-1.yml,uautomizer_bitprecise,ok,1,0,1,0,0,32.6,367.5
hardware-verification-bv/btor2c-lazyMod.bug-1.yml,uautomizer_default,ok,1,0,1,0,0,53.8,393.5
hardware-verification-bv/btor2c-lazyMod.cache_coherence_three.yml,cbmc_default,ee,0,0,0,0,0,876.8,10234.6
hardware-verification-bv/btor2c-lazyMod.cache_coherence_three.yml,esbmc_default,to,0,0,0,0,0,901.0,2750.3
hardware-verification-bv/btor2c-lazyMod.cache_coherence_three.yml,uautomizer_bitprecise,ee,0,0,0,0,0,465.5,2812.2
hardware-verification-bv/btor2c-lazyMod.cache_coherence_three.yml,uautomizer_default,ee,0,0,0,0,0,710.7,2708.2
hardware-verification-bv/btor2c-lazyMod.cache_coherence_two.yml,cbmc_default,mo,0,0,0,0,0,612.0,15000.0
hardware-verification-bv/btor2c-lazyMod.cache_coherence_two.yml,esbmc_default,to,0,0,0,0,0,900.9,1224.3
hardware-verification-bv/btor2c-lazyMod.cache_coherence_two.yml,uautomizer_bitprecise,ok,1,0,1,0,1,239.4,899.7
hardware-verification-bv/btor2c-lazyMod.cache_coherence_two.yml,uautomizer_default,ok,1,0,1,0,0,422.3,2193.3
hardware-verification-bv/btor2c-lazyMod.cal1.yml,cbmc_default,ee,0,0,0,0,0,875.0,164.2
hardware-verification-bv/btor2c-lazyMod.cal1.yml,esbmc_default,to,0,0,0,0,0,900.8,280.9
hardware-verification-bv/btor2c-lazyMod.cal1.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.1,1661.0
hardware-verification-bv/btor2c-lazyMod.cal1.yml,uautomizer_default,to,0,0,0,0,0,900.5,1243.9
hardware-verification-bv/btor2c-lazyMod.cal10.yml,cbmc_default,ee,0,0,0,0,0,875.6,1356.2
hardware-verification-bv/btor2c-lazyMod.cal10.yml,esbmc_default,to,0,0,0,0,0,900.9,715.8
hardware-verification-bv/btor2c-lazyMod.cal10.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.6,1320.9
hardware-verification-bv/btor2c-lazyMod.cal10.yml,uautomizer_default,to,0,0,0,0,0,900.5,1687.6
hardware-verification-bv/btor2c-lazyMod.cal100.yml,cbmc_default,ee,0,0,0,0,0,880.0,2024.8
hardware-verification-bv/btor2c-lazyMod.cal100.yml,esbmc_default,mo,0,0,0,0,0,60.2,15000.0
hardware-verification-bv/btor2c-lazyMod.cal100.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.5,2898.6
hardware-verification-bv/btor2c-lazyMod.cal100.yml,uautomizer_default,to,0,0,0,0,0,900.3,1771.5
hardware-verification-bv/btor2c-lazyMod.cal101.yml,cbmc_default,ee,0,0,0,0,0,880.1,2020.1
hardware-verification-bv/btor2c-lazyMod.cal101.yml,esbmc_default,mo,0,0,0,0,0,61.0,15000.0
hardware-verification-bv/btor2c-lazyMod.cal101.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.9,2719.8
hardware-verification-bv/btor2c-lazyMod.cal101.yml,uautomizer_default,to,0,0,0,0,0,900.5,2375.9
hardware-verification-bv/btor2c-lazyMod.cal102.yml,cbmc_default,ee,0,0,0,0,0,880.1,1174.7
hardware-verification-bv/btor2c-lazyMod.cal102.yml,esbmc_default,mo,0,0,0,0,0,59.7,15000.0
hardware-verification-bv/btor2c-lazyMod.cal102.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.2,3734.5
hardware-verification-bv/btor2c-lazyMod.cal102.yml,uautomizer_default,to,0,0,0,0,0,901.2,2028.6
hardware-verification-bv/btor2c-lazyMod.cal103.yml,cbmc_default,ee,0,0,0,0,0,879.9,1177.9
hardware-verification-bv/btor2c-lazyMod.cal103.yml,esbmc_default,mo,0,0,0,0,0,60.8,15000.0
hardware-verification-bv/btor2c-lazyMod.cal103.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.9,3776.5
hardware-verification-bv/btor2c-lazyMod.cal103.yml,uautomizer_default,to,0,0,0,0,0,901.1,1729.2
hardware-verification-bv/btor2c-lazyMod.cal104.yml,cbmc_default,ee,0,0,0,0,0,880.3,1158.4
hardware-verification-bv/btor2c-lazyMod.cal104.yml,esbmc_default,mo,0,0,0,0,0,60.1,15000.0
hardware-verification-bv/btor2c-lazyMod.cal104.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.1,3368.0
hardware-verification-bv/btor2c-lazyMod.cal104.yml,uautomizer_default,to,0,0,0,0,0,900.3,1880.1
hardware-verification-bv/btor2c-lazyMod.cal105.yml,cbmc_default,ee,0,0,0,0,0,880.0,1139.6
hardware-verification-bv/btor2c-lazyMod.cal105.yml,esbmc_default,mo,0,0,0,0,0,60.5,15000.0
hardware-verification-bv/btor2c-lazyMod.cal105.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.5,4677.1
hardware-verification-bv/btor2c-lazyMod.cal105.yml,uautomizer_default,to,0,0,0,0,0,900.2,2029.6
hardware-verification-bv/btor2c-lazyMod.cal106.yml,cbmc_default,ee,0,0,0,0,0,879.9,1147.7
hardware-verification-bv/btor2c-lazyMod.cal106.yml,esbmc_default,mo,0,0,0,0,0,60.9,15000.0
hardware-verification-bv/btor2c-lazyMod.cal106.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.3,4362.7
hardware-verification-bv/btor2c-lazyMod.cal106.yml,uautomizer_default,to,0,0,0,0,0,900.4,2282.6
hardware-verification-bv/btor2c-lazyMod.cal107.yml,cbmc_default,ee,0,0,0,0,0,879.9,1140.9
hardware-verification-bv/btor2c-lazyMod.cal107.yml,esbmc_default,mo,0,0,0,0,0,59.5,15000.0
hardware-verification-bv/btor2c-lazyMod.cal107.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.6,3403.1
hardware-verification-bv/btor2c-lazyMod.cal107.yml,uautomizer_default,to,0,0,0,0,0,900.3,1856.4
hardware-verification-bv/btor2c-lazyMod.cal108.yml,cbmc_default,ee,0,0,0,0,0,880.0,1156.9
hardware-verification-bv/btor2c-lazyMod.cal108.yml,esbmc_default,mo,0,0,0,0,0,60.2,15000.0
hardware-verification-bv/btor2c-lazyMod.cal108.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.5,3726.3
hardware-verification-bv/btor2c-lazyMod.cal108.yml,uautomizer_default,to,0,0,0,0,0,900.5,2093.6
hardware-verification-bv/btor2c-lazyMod.cal109.yml,cbmc_default,ee,0,0,0,0,0,879.7,1137.5
hardware-verification-bv/btor2c-lazyMod.cal109.yml,esbmc_default,mo,0,0,0,0,0,59.5,15000.0
hardware-verification-bv/btor2c-lazyMod.cal109.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.8,3979.1
hardware-verification-bv/btor2c-lazyMod.cal109.yml,uautomizer_default,to,0,0,0,0,0,900.2,1734.8
hardware-verification-bv/btor2c-lazyMod.cal11.yml,cbmc_default,ee,0,0,0,0,0,875.5,1394.3
hardware-verification-bv/btor2c-lazyMod.cal11.yml,esbmc_default,to,0,0,0,0,0,900.9,725.9
hardware-verification-bv/btor2c-lazyMod.cal11.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.9,1177.3
hardware-verification-bv/btor2c-lazyMod.cal11.yml,uautomizer_default,to,0,0,0,0,0,900.4,1183.7
hardware-verification-bv/btor2c-lazyMod.cal110.yml,cbmc_default,ee,0,0,0,0,0,880.2,1158.5
hardware-verification-bv/btor2c-lazyMod.cal110.yml,esbmc_default,mo,0,0,0,0,0,60.0,15000.0
hardware-verification-bv/btor2c-lazyMod.cal110.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.6,3442.2
hardware-verification-bv/btor2c-lazyMod.cal110.yml,uautomizer_default,to,0,0,0,0,0,901.0,2209.4
hardware-verification-bv/btor2c-lazyMod.cal111.yml,cbmc_default,ee,0,0,0,0,0,879.9,1166.2
hardware-verification-bv/btor2c-lazyMod.cal111.yml,esbmc_default,mo,0,0,0,0,0,60.3,15000.0
hardware-verification-bv/btor2c-lazyMod.cal111.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.8,4545.6
hardware-verification-bv/btor2c-lazyMod.cal111.yml,uautomizer_default,to,0,0,0,0,0,900.4,2030.5
hardware-verification-bv/btor2c-lazyMod.cal112.yml,cbmc_default,ee,0,0,0,0,0,880.1,1142.4
hardware-verification-bv/btor2c-lazyMod.cal112.yml,esbmc_default,mo,0,0,0,0,0,59.6,15000.0
hardware-verification-bv/btor2c-lazyMod.cal112.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.6,4096.3
hardware-verification-bv/btor2c-lazyMod.cal112.yml,uautomizer_default,to,0,0,0,0,0,901.0,2347.9
hardware-verification-bv/btor2c-lazyMod.cal113.yml,cbmc_default,ee,0,0,0,0,0,880.1,1169.6
hardware-verification-bv/btor2c-lazyMod.cal113.yml,esbmc_default,mo,0,0,0,0,0,61.2,15000.0
hardware-verification-bv/btor2c-lazyMod.cal113.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.8,3789.7
hardware-verification-bv/btor2c-lazyMod.cal113.yml,uautomizer_default,to,0,0,0,0,0,900.9,2428.8
hardware-verification-bv/btor2c-lazyMod.cal114.yml,cbmc_default,ee,0,0,0,0,0,879.9,2026.5
hardware-verification-bv/btor2c-lazyMod.cal114.yml,esbmc_default,mo,0,0,0,0,0,61.2,15000.0
hardware-verification-bv/btor2c-lazyMod.cal114.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.7,3176.2
hardware-verification-bv/btor2c-lazyMod.cal114.yml,uautomizer_default,to,0,0,0,0,0,900.8,1804.4
hardware-verification-bv/btor2c-lazyMod.cal115.yml,cbmc_default,ee,0,0,0,0,0,880.0,2013.3
hardware-verification-bv/btor2c-lazyMod.cal115.yml,esbmc_default,mo,0,0,0,0,0,60.1,15000.0
hardware-verification-bv/btor2c-lazyMod.cal115.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.3,3886.5
hardware-verification-bv/btor2c-lazyMod.cal115.yml,uautomizer_default,to,0,0,0,0,0,900.5,2402.4
hardware-verification-bv/btor2c-lazyMod.cal116.yml,cbmc_default,ee,0,0,0,0,0,880.0,2021.5
hardware-verification-bv/btor2c-lazyMod.cal116.yml,esbmc_default,mo,0,0,0,0,0,59.8,15000.0
hardware-verification-bv/btor2c-lazyMod.cal116.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.9,3300.0
hardware-verification-bv/btor2c-lazyMod.cal116.yml,uautomizer_default,to,0,0,0,0,0,901.3,2108.4
hardware-verification-bv/btor2c-lazyMod.cal117.yml,cbmc_default,ee,0,0,0,0,0,879.8,2015.5
hardware-verification-bv/btor2c-lazyMod.cal117.yml,esbmc_default,mo,0,0,0,0,0,59.7,15000.0
hardware-verification-bv/btor2c-lazyMod.cal117.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.5,3210.8
hardware-verification-bv/btor2c-lazyMod.cal117.yml,uautomizer_default,to,0,0,0,0,0,900.2,1884.8
hardware-verification-bv/btor2c-lazyMod.cal118.yml,cbmc_default,ee,0,0,0,0,0,879.9,2013.9
hardware-verification-bv/btor2c-lazyMod.cal118.yml,esbmc_default,mo,0,0,0,0,0,60.3,15000.0
hardware-verification-bv/btor2c-lazyMod.cal118.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.4,3844.4
hardware-verification-bv/btor2c-lazyMod.cal118.yml,uautomizer_default,to,0,0,0,0,0,900.9,2206.0
hardware-verification-bv/btor2c-lazyMod.cal119.yml,cbmc_default,ee,0,0,0,0,0,879.9,2017.8
hardware-verification-bv/btor2c-lazyMod.cal119.yml,esbmc_default,mo,0,0,0,0,0,59.5,15000.0
hardware-verification-bv/btor2c-lazyMod.cal119.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.5,2497.3
hardware-verification-bv/btor2c-lazyMod.cal119.yml,uautomizer_default,to,0,0,0,0,0,900.5,1672.5
hardware-verification-bv/btor2c-lazyMod.cal12.yml,cbmc_default,mo,0,0,0,0,0,550.1,15000.0
hardware-verification-bv/btor2c-lazyMod.cal12.yml,esbmc_default,ok,1,0,1,0,1,0.3,38.5
hardware-verification-bv/btor2c-lazyMod.cal12.yml,uautomizer_bitprecise,ok,1,0,1,0,0,40.1,453.0
hardware-verification-bv/btor2c-lazyMod.cal12.yml,uautomizer_default,ok,1,0,1,0,0,67.8,440.9
hardware-verification-bv/btor2c-lazyMod.cal120.yml,cbmc_default,ee,0,0,0,0,0,880.0,2032.0
hardware-verification-bv/btor2c-lazyMod.cal120.yml,esbmc_default,mo,0,0,0,0,0,59.4,15000.0
hardware-verification-bv/btor2c-lazyMod.cal120.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.7,2550.5
hardware-verification-bv/btor2c-lazyMod.cal120.yml,uautomizer_default,to,0,0,0,0,0,900.6,1745.8
hardware-verification-bv/btor2c-lazyMod.cal121.yml,cbmc_default,ee,0,0,0,0,0,880.1,2020.1
hardware-verification-bv/btor2c-lazyMod.cal121.yml,esbmc_default,mo,0,0,0,0,0,61.3,15000.0
hardware-verification-bv/btor2c-lazyMod.cal121.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.3,2519.6
hardware-verification-bv/btor2c-lazyMod.cal121.yml,uautomizer_default,to,0,0,0,0,0,900.2,1785.2
hardware-verification-bv/btor2c-lazyMod.cal122.yml,cbmc_default,ee,0,0,0,0,0,880.0,2025.4
hardware-verification-bv/btor2c-lazyMod.cal122.yml,esbmc_default,mo,0,0,0,0,0,59.5,15000.0
hardware-verification-bv/btor2c-lazyMod.cal122.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.3,2489.7
hardware-verification-bv/btor2c-lazyMod.cal122.yml,uautomizer_default,to,0,0,0,0,0,900.5,2600.5
hardware-verification-bv/btor2c-lazyMod.cal123.yml,cbmc_default,ee,0,0,0,0,0,880.2,2021.1
hardware-verification-bv/btor2c-lazyMod.cal123.yml,esbmc_default,mo,0,0,0,0,0,59.8,15000.0
hardware-verification-bv/btor2c-lazyMod.cal123.yml,uautomizer_bitprecise,to,0,0,0,0,0,901.1,2590.7
hardware-verification-bv/btor2c-lazyMod.cal123.yml,uautomizer_default,to,0,0,0,0,0,900.4,2097.5
hardware-verification-bv/btor2c-lazyMod.cal124.yml,cbmc_default,ee,0,0,0,0,0,880.1,2030.4
hardware-verification-bv/btor2c-lazyMod.cal124.yml,esbmc_default,mo,0,0,0,0,0,59.8,15000.0
hardware-verification-bv/btor2c-lazyMod.cal124.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.5,2505.7
hardware-verification-bv/btor2c-lazyMod.cal124.yml,uautomizer_default,to,0,0,0,0,0,900.3,1959.3
hardware-verification-bv/btor2c-lazyMod.cal125.yml,cbmc_default,ee,0,0,0,0,0,879.9,2028.5
hardware-verification-bv/btor2c-lazyMod.cal125.yml,esbmc_default,mo,0,0,0,0,0,60.2,15000.0
hardware-verification-bv/btor2c-lazyMod.cal125.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.7,3449.1
hardware-verification-bv/btor2c-lazyMod.cal125.yml,uautomizer_default,to,0,0,0,0,0,900.8,1736.4
hardware-verification-bv/btor2c-lazyMod.cal126.yml,cbmc_default,ee,0,0,0,0,0,880.1,2029.7
hardware-verification-bv/btor2c-lazyMod.cal126.yml,esbmc_default,mo,0,0,0,0,0,59.5,15000.0
hardware-verification-bv/btor2c-lazyMod.cal126.yml,uautomizer_bitprecise,ee,0,0,0,0,0,851.8,4846.6
hardware-verification-bv/btor2c-lazyMod.cal126.yml,uautomizer_default,to,0,0,0,0,0,900.5,2826.9
hardware-verification-bv/btor2c-lazyMod.cal127.yml,cbmc_default,ee,0,0,0,0,0,879.9,2028.1
hardware-verification-bv/btor2c-lazyMod.cal127.yml,esbmc_default,mo,0,0,0,0,0,59.4,15000.0
hardware-verification-bv/btor2c-lazyMod.cal127.yml,uautomizer_bitprecise,ee,0,0,0,0,0,862.3,4588.9
hardware-verification-bv/btor2c-lazyMod.cal127.yml,uautomizer_default,to,0,0,0,0,0,901.1,1827.5
hardware-verification-bv/btor2c-lazyMod.cal128.yml,cbmc_default,ee,0,0,0,0,0,880.1,2032.8
hardware-verification-bv/btor2c-lazyMod.cal128.yml,esbmc_default,mo,0,0,0,0,0,59.9,15000.0
hardware-verification-bv/btor2c-lazyMod.cal128.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.6,3437.9
hardware-verification-bv/btor2c-lazyMod.cal128.yml,uautomizer_default,to,0,0,0,0,0,900.6,1707.3
hardware-verification-bv/btor2c-lazyMod.cal129.yml,cbmc_default,ee,0,0,0,0,0,880.1,2023.1
hardware-verification-bv/btor2c-lazyMod.cal129.yml,esbmc_default,mo,0,0,0,0,0,60.4,15000.0
hardware-verification-bv/btor2c-lazyMod.cal129.yml,uautomizer_bitprecise,to,0,0,0,0,0,900.8,3752.8
hardware-verification-bv/btor2c-lazyMod.cal129.yml,uautomizer_default,to,0,0,0,0,0,901.0,1767.3
hardware-verification-bv/btor2c-lazyMod.cal13.yml,cbmc_default,mo,0,0,0,0,0,562.8,15000.0
hardware-verification-bv/btor2c-lazyMod.cal13.yml,esbmc_default,ok,1,0,1,0,1,0.4,38.5
hardware-verification-bv/btor2c-lazyMod.cal13.yml,uautomizer_bitprecise,ok,1,0,1,0,0,40.2,440.1
